F1_ID,Match_ID,Exact_ID,Close_ID,No_Match_DF1,No_Match_DF2,Name_Match,Dates_Match,F2_Match
5243-pedro-munoz-pedrinho,Pedro-Munhoz-3750,,"Bill Kamery Resurrection Fighting Alliance 5: Downing vs Rinaldi 2012-11-30
",,,1.0,1,0.97
16565-nicholas-musoke,Nicholas-Musoke-4199,,"Robert Radomski Golden Ring 2013-06-14
",,,1.0,1,0.91
50888-magomed-mustafaev,Magomed-Mustafaev-5610,,"Piotr Hallmann UFC Fight Night 69: Jedrzejczyk vs. Penne 2015-06-20
",,,1.0,1,1.0
elvis-mutapcic-the-king,Elvis-Mutapcic-2573,"Cezar Ferreira Superior Cage Combat 2 2011-08-20
","Cezar Ferreira Superior Cage Combat 2 2011-08-20
Arteneas Young Shark Fights 16: Neer vs. Juarez 2011-06-25
",,,1.0,1,1.0
31694-fiona-muxlow,Fiona-Muxlow-3808,,"Marloes Coenen DREAM 18 2012-12-31
",,,1.0,1,1.0
katsuhiko-nagata,Katsuhiko-Nagata-575,,"Artur Umakhanov DREAM 1 2008-03-15
",,"Shinya Aoki DREAM 4 2008-06-15
",1.0,1,0.98
greg-nagy-dangerous,Greg-Nagy-1706,,"Herschel Walker Strikeforce: Miami 2010-01-30
",,,1.0,1,1.0
andrews-nakahara,Andrews-Nakahara-640,,"Kazushi Sakuraba DREAM 2 2008-04-29
",,,1.0,1,0.88
39227-rose-namajunas-the-riveter,Rose-Namajunas-3803,"Jessica Andrade UFC 237 2019-05-11
Emily Kagan Invicta FC 4 2013-01-05
","Jessica Andrade UFC 237 2019-05-11
Kathina Catron Invicta FC 5: Penne vs. Waterson 2013-04-05
",,,1.0,1,0.94
33131-nad-narimani,Nad-Narimani-4217,,"Graham Turner Cage Warriors 56: del Guerra vs. Omoyele 2013-07-06
",,,1.0,1,1.0
fabio-nascimento-negao,Fabio-Nascimento-2528,,"Ross Ebanez Colosseo Championship Fighting 6: Bushido 2011-07-23
",,,1.0,1,1.0
stanislav-nedkov-staki,Stanislav-Nedkov-1222,,"Travis Wiuff WVR Sengoku: Eighth Battle 2009-05-02
",,,1.0,1,0.98
21458-kyle-nelson-the-monster,Allen-Nelson-4365,,"Cameron Martin Legacy Fighting Championship 23: Spratt vs. Means 2013-09-13
",,,0.78,1,0.44
carlos-newton-the-ronin,Carlos-Newton-316,,"Shungo Oyama K-1 Heros Korea 2007-10-28
",,,1.0,1,1.0
15366-ben-nguyen,Ben-Nguyen-1054,,"Alexis Vila PFC: Best Of Both Worlds 2009-02-06
",,,1.0,1,0.98
20250-mats-nilsson,Mats-Nilsson-3110,"Tommy Speer Cage Warriors Fight Night 3 2012-02-11
","Chris Scott Cage Warriors 53: Alers vs. Salovaara 2013-04-13
",,,1.0,1,0.97
derrick-noble-the-eraser,Derrick-Noble-948,,"Ariel Sexton MFC 19: Long Time Coming 2008-12-05
",,,1.0,1,1.0
31203-pedro-nobre-the-rock,Pedro-Nobre-3819,"Ali Bagautinov Fight Nights Global 69 2017-06-30
","Ali Bagautinov Fight Nights Global 69 2017-06-30
Yuri Alcantara UFC on FX 7: Belfort vs. Bisping 2013-01-19
",,,1.0,1,0.9
jacob-noe-psycho,Jacob-Noe-2210,"Wesley Little Strikeforce Challengers 12 2010-11-19
","Brian Albin Bellator Fighting Championship 73 2012-08-24
",,,1.0,1,1.0
43901-sage-northcutt,Sage-Northcutt-5696,,"Gage Duhon Legacy FC 42: Njokuani vs. Quayhagen 2015-06-26
",,,1.0,1,0.92
jan-nortje-the-giant,Jan-Nortje-513,,"Bob Sapp Strikeforce: Strikeforce At The Dome 2008-02-23
",,,1.0,1,1.0
jonatas-novaes,Jonatas-Novaes-1619,,"Christian Uflacker Strikeforce: Fedor vs Rogers 2009-11-07
",,,1.0,1,1.0
phillipe-nover-the-filipino-assassin,Phillipe-Nover-985,,"Efrain Escudero UFC: The Ultimate Fighter 8 Finale 2008-12-13
",,,1.0,1,0.99
amanda-nunes-lioness-of-the-ring,Amanda-Nunes-2225,"Sarah Dalelio Invicta FC 4 2013-01-05
Raquel Paaluhi Invicta FC 2 2012-07-28
Julia Budd Strikeforce Challengers 13 2011-01-07
","Sarah Dalelio Invicta FC 4 2013-01-05
Raquel Paaluhi Invicta FC 2 2012-07-28
Alexis Davis Strikeforce Grand Prix: Barnett vs. Kharitonov 2011-09-10
",,,1.0,1,0.98
diego-nunes-the-gun,Diego-Nunes-934,"Joachim Hansen Superior Challenge 11 2014-11-29
","Joachim Hansen Superior Challenge 11 2014-11-29
Cole Province WEC 37: Torres vs Tapia 2008-12-03
",,,1.0,1,0.96
18536-khabib-nurmagomedov,Khabib-Nurmagomedov-3050,,"Kamal Shalorus UFC on FX 1: Guillard vs. Miller 2012-01-20
",,,1.0,1,0.95
15841-sean-oconnell,Sean-O-Connell-4635,,"Victor Valimaki MFC 39: No Remorse 2014-01-17
",,,1.0,1,0.83
68186-sean-omalley,Sean-O-Malley-7125,,"David Nuzzo LFA 11: Frincu vs. Mendonca 2017-05-05
",,,1.0,1,1.0
25435-brendan-oreilly,Brendan-O-Reilly-5046,,"Zhang Lipeng UFC Fight Night 48: Bisping vs. Le 2014-08-23
",,,1.0,1,0.97
35488-volkan-oezdemir-cousin,Volkan-Oezdemir-4473,,"Josh Lanier Bellator Fighting Championship 105: Awad vs. Brooks II 2013-10-25
",,,1.0,1,0.95
61212-michal-oleksiejczuk,Michal-Oleksiejczuk-7639,,"Khalil Rountree UFC 219: Cyborg vs. Holm 2017-12-30
",,,0.95,1,1.0
45649-alex-cowboy,Alex-Oliveira-5547,,"Gilbert Burns UFC Fight Night 62: Maia vs. LaFlare 2015-03-21
",,,1.0,1,0.98
rafaello-oliveira-tractor,Rafaello-Oliveira-1456,,"Nik Lentz UFC 103: Franklin vs Belfort 2009-09-19
",,"Antonio McKee Colosseo Championship Fighting 6: Bushido 2011-07-23
",1.0,1,1.0
felipe-olivieri,Felipe-Olivieri-5966,,"Tony Martin UFC on FOX 18: Johnson vs. Bader 2016-01-30
",,,1.0,1,0.71
andy-ologun,Andy-Ologun-1017,,"Yukio Sakaguchi FieLDS: Dynamite!! 2008 2008-12-31
",,,1.0,1,1.0
20049-daniel-omielanczuk,Daniel-Omielanczuk-4266,,"Nandor Guelmino UFC 165: Jones vs. Gustafsson 2013-09-21
",,,0.94,1,1.0
sam-oropeza,Sam-Oropeza-1889,,"Richard Villa King Of The Cage: Honor 2010-05-14
",,,1.0,1,0.94
dustin-ortiz,Dustin-Ortiz-1783,"Matt Horning Strikeforce Challengers 13 2011-01-07
","Matt Horning Strikeforce Challengers 13 2011-01-07
Justin Pennington Strikeforce: Nashville 2010-04-17
",,,1.0,1,0.98
24278-zak-ottow,Zak-Ottow-4213,,"Matthew Gauthier RFA 8: Pegg vs. Pettis 2013-06-21
",,,1.0,1,0.97
valentijn-overeem-the-python,Valentijn-Overeem-829,,"Kazuo Takahashi WVR Sengoku: Fourth Battle 2008-08-24
",,"Pedro Rizzo Bitetti Combat 5 2009-12-12
",1.0,1,1.0
craig-oxley,Craig-Oxley-1713,,"David Gomez Strikeforce: Miami 2010-01-30
",,,1.0,1,1.0
19279-alptekin-ozkilic,Alptekin-Ozkilic-4166,,"Antonio Banuelos Legacy Fighting Championship 20: Prater vs. Ferreira 2013-05-31
",,,1.0,1,1.0
13737-raquel-paaluhi-rocky,Raquel-Pa-aluhi-5257,,"Kaitlin Young Invicta FC 9: Honchak vs. Hashi 2014-11-01
",,,1.0,1,1.0
nick-pace,Nick-Pace-1378,,"Colin Tebo Bellator Fighting Championship 11 2009-06-12
",,,1.0,1,0.99
42237-teemu-packalen,Teemu-Packalen-4826,"Sebastien Fournier Cage 26 2014-04-05
","Mickael Lebout UFC Fight Night 72: Bisping vs. Leites 2015-07-18
",,,0.96,1,0.98
soa-palelei-the-hulk,Soa-Palelei-399,,"Eddie Sanchez UFC 79: Nemesis 2007-12-29
",,,1.0,1,0.88
rousimar-palhares-toquinho,Rousimar-Palhares-638,"Emil Weber Meek Venator FC 3 2016-05-21
","Emil Weber Meek Venator FC 3 2016-05-21
Ivan Salaverry UFC 84: Ill Will 2008-05-24
",,,1.0,1,0.99
eduardo-pamplona,Eduardo-Pamplona-1482,,"Jerron Peoples Strikeforce Challengers 16: Fodor vs. Terry 2011-06-24
",,"Tommy Speer Bitetti Combat 5 2009-12-12
Henrique Nogueira Bitetti Combat 4 2009-09-12
",1.0,1,1.0
jared-papazian,Jared-Papazian-3094,,"Mike Easton UFC on FX 1: Guillard vs. Miller 2012-01-20
",,,1.0,1,1.0
8033-norman-parke-stormin,Norman-Parke-2784,,"Myles Price Cage Contender XI: Belfast 2011-10-08
",,,1.0,1,0.89
jorge-patino-macaco,Jorge-Patino-1284,,"Roan Carneiro Shine Fights II: American Top Team vs The World 2009-09-04
",,,1.0,1,0.95
36092-allan-patrick-nuguete,Alan-Patrick-4347,,"Garett Whiteley UFC Fight Night 29: Maia vs. Shields 2013-10-09
",,,1.0,1,0.88
claude-patrick-the-prince,Claude-Patrick-1721,,"Matt McGrath Aggression MMA: Vengeance 2010-02-05
",,,1.0,1,0.99
russell-patrick,Russell-Patrick-1653,,"Brian Davidson Strikeforce Challengers V: Woodley vs Bears 2009-11-20
",,,1.0,1,1.0
julio-paulino-dominican-demon,Julio-Paulino-1558,,"Terry Martin Arena Rumble MMA 2009-09-12
",,,1.0,1,0.96
58531-pawel-pawlak,Pawel-Pawlak-4818,,"Peter Sobotta UFC Fight Night 41: Munoz vs. Mousasi 2014-05-31
",,,0.92,1,1.0
estevan-payan,Estevan-Payan-1140,,"Luis Palomino Bellator Fighting Championship 1 2009-04-03
",,,1.0,1,0.97
ross-pearson-the-real-deal,Ross-Pearson-1420,,"Andre Winner UFC: The Ultimate Fighter 9 Finale 2009-06-20
",,,1.0,1,0.96
100348-carlo-pedersoli,Carlo-Pedersoli-Jr-8152,,"Nicolas Dalby Cage Warriors 93: Dalby vs. Pedersoli Jr. 2018-04-28
",,,1.0,1,1.0
55878-tyson-pedro,Tyson-Pedro-6826,,"Khalil Rountree UFC Fight Night 101: Whittaker vs. Brunson 2016-11-26
",,,1.0,1,0.93
72481-filip-pejic,Filip-Pejic-6228,,"Damian Stasiak UFC Fight Night 86: Rothwell vs. Dos Santos 2016-04-10
",,,0.91,1,1.0
sherman-pendergarst-the-tank,Sherman-Pendergarst-1232,,"Joey Beltran Bellator Fighting Championship 5 2009-05-01
",,,1.0,1,1.0
drew-pendleton,Drew-Pendleton-2313,"Dennis Dombrow Strikeforce Challengers 14 2011-02-18
",,,,1.0,1,1.0
14597-cathal-pendred-the-punisher,Cathal-Pendred-2562,"Bruno Carvalho Cage Warriors 49 2012-10-27
David Bielkheden Cage Warriors 47 2012-06-02
Vlad Malko Cage Warriors 42 2011-05-28
","Gael Grimaud Cage Warriors 52: Grimaud vs. Pendred 2013-03-09
",,,1.0,1,0.98
jessica-pene,Jessica-Pene-1253,,"Tammy Schneider Bellator Fighting Championship 5 2009-05-01
",,,0.96,1,1.0
justin-pennington,Justin-Pennington-1784,,"Dustin Ortiz Strikeforce: Nashville 2010-04-17
",,,1.0,1,1.0
26224-raquel-pennington,Raquel-Pennington-3353,"Leslie Smith Invicta FC 4 2013-01-05
Sarah Moras Invicta FC 2 2012-07-28
","Leslie Smith Invicta FC 4 2013-01-05
Cat Zingano Invicta FC 3: Penne vs. Sugiyama 2012-10-06
",,,1.0,1,0.98
15246-jerron-peoples,Jerron-Peoples-2612,,"Eduardo Pamplona Strikeforce Challengers 16: Fodor vs. Terry 2011-06-24
",,,1.0,1,1.0
ray-perales-relentless,Ray-Perales-519,,"Lyle Beerbohm Strikeforce: Strikeforce At The Dome 2008-02-23
",,,1.0,1,1.0
robert-peralta,Robbie-Peralta-5017,,"Thiago Tavares UFC Fight Night 47: Bader vs. Saint Preux 2014-08-16
",,,0.86,1,1.0
52810-viviane-pereira-sucuri,Viviane-Pereira-6799,,"Valerie Letourneau UFC 206: Holloway vs. Pettis 2016-12-10
",,,1.0,1,0.99
14410-erik-perez,Erik-Perez-2651,,"Douglas Frey Shark Fights 17: Horwich vs. Rosholt 2011-07-15
",,,1.0,1,0.98
15055-frankie-perez,Frankie-Perez-5128,,"Tom Marcellino WSOF 13: Moraes vs. Bollinger 2014-09-13
",,,1.0,1,0.98
rolando-perez,Rolando-Perez-1059,,"Jose Aldo WEC 38: Varner vs Cerrone 2009-01-25
",,,1.0,1,0.99
54963-marcus-perez-maluco,Markus-Perez-Echeimberg-7442,,"Ian Heinisch LFA 22: Heinisch vs. Perez 2017-09-08
",,,1.0,1,1.0
anthony-perosh-the-hippo,Anthony-Perosh-1751,,"Tom Blackledge UFC 127: Penn vs. Fitch 2011-02-26
",,"Mirko Filipovic UFC 110: Nogueira vs. Velasquez 2010-02-21
",1.0,1,1.0
16213-hernani-perpetuo,Hernani-Perpetuo-4847,,"Jordan Mein UFC on FOX 11: Werdum vs. Browne 2014-04-19
",,,0.97,1,1.0
29477-thiago-perpetuo-bodao,Thiago-Perpetuo-3705,,"Omari Akhmedov UFC Fight Night 32: Belfort vs. Henderson 2013-11-09
",,,0.97,1,1.0
78335-mike-perry,Mike-Perry-6596,,"Hyun Gyu Lim UFC 202: Diaz vs. McGregor 2 2016-08-20
",,,1.0,1,0.95
steven-peterson-ocho,Steven-Peterson-2086,"Leandro Higo LFA 1: Peterson vs. Higo 2017-01-13
Ray Rodriguez Legacy FC 33 2014-07-18
","Leandro Higo LFA 1: Peterson vs. Higo 2017-01-13
Ray Rodriguez Legacy FC 33 2014-07-18
Ernest De La Cruz Bellator Fighting Championships 27 2010-09-02
",,,1.0,1,0.99
tom-peterson,Tommy-Peterson-2412,,"Tristan Arenal Strikeforce Challengers 15: Wilcox vs. Damm 2011-04-01
",,,0.83,1,1.0
seth-petruzelli-the-silverback,Seth-Petruzelli-883,,"Kimbo Slice EliteXC: Heat 2008-10-04
",,,1.0,1,1.0
17135-sergio-pettis,Sergio-Pettis-3647,,"Jimmy Jones Resurrection Fighting Alliance 4 2012-11-02
",,,1.0,1,1.0
forrest-petz-the-meat-cleaver,Forrest-Petz-7,"Sergej Juskevic Score Fighting Series 4 2012-03-16
","Sergej Juskevic Score Fighting Series 4 2012-03-16
Josh Burkman UFC 77: Hostile Territory 2007-10-20
",,"Travis Clark NAAFS: Caged Fury 15 2011-10-15
Chad Reiner Adrenaline MMA 4 2009-09-13
",1.0,1,0.99
17086-aaron-phillips,Aaron-Phillips-4905,,"Sam Sicilia UFC 173: Barao vs. Dillashaw 2014-05-24
",,,1.0,1,1.0
24832-elizabeth-phillips,Elizabeth-Phillips-4964,,"Valerie Letourneau UFC 174: Johnson vs. Bagautinov 2014-06-14
",,,1.0,1,0.99
john-phillips-the-white-mike-tyson,John-Phillips-2335,"Chris Fields Cage Warriors 48 2012-07-21
","Chris Fields Cage Warriors 48 2012-07-21
Jean-Francois Lenogue BAMMA 5 2011-02-26
",,,1.0,1,0.99
wayne-phillips,Alan-Philpott-2801,,"Kris Edwards Cage Warriors 49 2012-10-27
",,"Ricky Edgeworth Cage Contender 15 2012-10-20
Andy Young Cage Contender XI: Belfast 2011-10-08
",0.37,1,0.25
brad-pickett-one-punch,Brad-Pickett-1383,"Ivan Menjivar WEC 53 2010-12-16
","Ivan Menjivar WEC 53 2010-12-16
Kyle Dietz WEC 45: Cerrone vs Ratcliff 2009-12-19
",,"Sami Aziz Bellator Fighting Championship 12 2009-06-19
",0.89,1,0.96
46894-oskar-piechota-imadlo,Oskar-Piechota-4129,"Livio Victoriano MMA Attack 3 2013-04-27
","Jason Radcliffe Cage Warriors 85: Radcliffe vs. Piechota 2017-06-24
",,,1.0,1,1.0
igor-pokrajac,Igor-Pokrajac-1504,,"Vladimir Matyushenko UFC 103: Franklin vs Belfort 2009-09-19
",,"James Te Huna UFC 110: Nogueira vs. Velasquez 2010-02-21
",1.0,1,0.99
john-polakowski-buckets-of-blood,John-Polakowski-997,,"Rolando Delgado UFC: The Ultimate Fighter 8 Finale 2008-12-13
",,,1.0,1,0.81
78228-polo-reyes-el-toro,Marco-Polo-Reyes-6679,,"Jason Novelli UFC Fight Night 98: Dos Anjos vs. Ferguson 2016-11-05
",,,1.0,1,1.0
29349-santiago-ponzinibbio-el-rasta,Santiago-Ponzinibbio-4415,,"Ryan Laflare UFC Fight Night 32: Belfort vs. Henderson 2013-11-09
",,,1.0,1,1.0
17901-ruan-potts-fangs,Ruan-Potts-4736,,"Soa Palelei UFC Fight Night 40: Brown vs. Silva 2014-05-10
",,,1.0,1,1.0
13384-Devin-Powell,Devin-Powell-6435,,"Tom Marcellino WSOF 31: Ivanov vs. Copeland 2016-06-17
",,,1.0,1,0.98
51446-marcin-prachnio,Marcin-Prachino-6206,,"Alexandre Machado ONE Championship 39: Tribe of Warriors 2016-02-20
",,,0.93,1,1.0
28299-wagner-prado-caldeirao,Wagner-Prado-3361,,"Phil Davis UFC on FOX 4: Shogun vs. Vera 2012-08-04
",,,1.0,1,0.84
trevor-prangley,Trevor-Prangley-97,"Yuki Kondo Bodog Fight 2007-07-14
","Anthony Ruiz Strikeforce At The Mansion 2 2008-09-20
",,"Tim Kennedy Strikeforce: Los Angeles 2010-06-16
",1.0,1,1.0
dorian-price,Dorian-Price-370,,"Roman Mitichyan UFC: The Ultimate Fighter 6 Finale 2007-12-08
",,,1.0,1,1.0
22461-nico-price,Niko-Price-6895,,"Brandon Thatch UFC 207: Nunes vs. Rousey 2016-12-30
",,,1.0,1,1.0
shane-primm-low-down-dirty,Shane-Primm-990,,"Krzysztof Soszynski UFC: The Ultimate Fighter 8 Finale 2008-12-13
",,,1.0,1,1.0
90345-lucie-pudilova,Lucie-Pudilova-7065,,"Lina Lansberg UFC Fight Night 107: Manuwa vs. Anderson 2017-03-18
",,,0.96,1,0.99
53808-claudio-puelles,Claudio-Puelles-6804,,"Martin Bravo UFC Fight Night 98: Dos Anjos vs. Ferguson 2016-11-05
",,,1.0,1,0.99
17844-michael-quinones,Michel-Quinones-6916,,"Caio Rocha Titan FC 43: Torres vs. Nobre 2017-01-21
",,,0.97,1,0.94
benji-radach-razor,Benji-Radach-331,,"Brent Beauparlant IFL: Grand Prix Semifinals 2007-11-03
",,,1.0,1,1.0
jordan-radev,Jordan-Radev-6,"Paul Daley BAMMA 7 2011-09-10
","Paul Daley BAMMA 7 2011-09-10
Dean Lister UFC 79: Nemesis 2007-12-29
",,,1.0,1,1.0
25215-ricky-rainey,Ricky-Rainey-3464,,"Johnny Buck XFC 19: Charlotte Showdown 2012-08-03
",,,1.0,1,1.0
75026-aleksandar-rakic,Aleksandar-Rakic-7356,,"Francimar Barroso UFC Fight Night 115: Volkov vs. Struve 2017-09-02
",,,0.94,1,1.0
jessica-rakoczy-the-ragin,Jessica-Rakoczy-1817,,"Felice Herrig Bellator Fighting Championships 14 2010-04-15
",,,1.0,1,0.97
hector-ramirez-sick-dog,Hector-Ramirez-20,,"Forrest Griffin UFC 72: Victory 2007-06-16
",,"Matti Mäkelä Superior Challenge 7: Rise of Champions 2011-04-30
",1.0,1,1.0
ian-rammel,Ian-Rammel-2338,,"Brian Rogers Strikeforce: Feijao vs. Henderson 2011-03-05
",,,1.0,1,1.0
53903-davi-ramos,Davi-Ramos-5229,,"David Rickels Bellator 130: Newton vs. Vassell 2014-10-24
",,,1.0,1,0.99
luis-ramos-beicao,Luis-Ramos-2713,"David Bielkheden Superior Challenge 14 2016-10-08
","David Bielkheden Superior Challenge 14 2016-10-08
Erick Silva UFC 134: Silva vs. Okami 2011-08-27
",,,1.0,1,1.0
85356-vernon-ramos,Vernon-Ramos-5989,,"Alvaro Herrera UFC Fight Night 78: Magny vs. Gastelum 2015-11-21
",,,1.0,1,0.96
kevin-randleman-the-monster,Kevin-Randleman-648,,"Ryo Kawamura WVR Sengoku: Second Battle 2008-05-18
",,,1.0,1,1.0
25143-bec-hyatt-rowdy,Bec-Rawlings-5351,,"Heather Clark UFC: The Ultimate Fighter 20 Finale 2014-12-12
",,,0.86,1,1.0
gideon-ray,Gideon-Ray-330,,"Delson Heleno IFL: Grand Prix Semifinals 2007-11-03
",,,1.0,1,1.0
14925-steven-ray,Steven-Ray-3197,"Assan Njie Cage Warriors Fight Night 4 2012-03-16
",,,,1.0,1,1.0
59306-abdul-razak-alhassan,Abdul-Razak-Alhassan-4724,,"Matt Jones Bellator Fighting Championship 111: Dantas vs. Leone 2014-03-07
",,,1.0,1,0.97
rafael-rebello-rafinha,Rafael-Rebello-1071,,"Kenji Osawa WEC 39: Brown vs Garcia 2009-03-01
",,,1.0,1,0.97
27720-paul-redmond-redser,Paul-Redmond-3337,"Ryan Roddy Cage Warriors 51 2012-12-31
Lewis Long Cage Warriors 49 2012-10-27
Yuri Malko Cage Warriors 47 2012-06-02
","Alexei Roberts Cage Warriors 52: Grimaud vs. Pendred 2013-03-09
",,,1.0,1,0.96
goran-reljic,Goran-Reljic-609,"Attila Vegh KSW 31 2015-05-23
","Attila Vegh KSW 31 2015-05-23
Wilson Gouveia UFC 84: Ill Will 2008-05-24
",,"C.B. Dollaway UFC 110: Nogueira vs. Velasquez 2010-02-21
",0.92,1,0.98
43265-livia-renata-souza,Livia-Renata-Souza-5580,,"Katja Kankaanpaa Invicta FC 12: Kankaanpaa vs. Souza 2015-04-24
",,,1.0,1,1.0
54332-chance-rencountre,Chance-Rencountre-5842,,"James Nakashima RFA 30: Smith vs. Jardine 2015-09-18
",,,1.0,1,1.0
37101-marion-reneau,Marion-Reneau-5026,,"Maureen Riordon RFA 16: Copeland vs. Jorgenson 2014-07-25
",,,1.0,1,0.94
8628-alex-reyes,Alex-Reyes-7224,,"Karen Darabedyan LFA 13: Millender vs. Holland 2017-06-02
",,,1.0,1,1.0
61438-dominick-reyes,Dominick-Reyes-7225,,"Jordan Powell LFA 13: Millender vs. Holland 2017-06-02
",,,1.0,1,0.98
18711-mike-rhoads,Mike-Rhodes-3999,"Brandon Thatch RFA 7: Thatch vs. Rhodes 2013-03-22
","Benjamin Smith RFA 8: Pegg vs. Pettis 2013-06-21
",,,1.0,1,0.97
vitor-ribeiro-shaolin,Vitor-Ribeiro-243,"Justin Wilcox Strikeforce Challengers 12 2010-11-19
","Justin Wilcox Strikeforce Challengers 12 2010-11-19
Katsuhiko Nagata DREAM 8 2009-04-05
",,"Jz Cavalcante K-1 Heros: Tournament Final 2007-09-16
",1.0,1,1.0
will-ribeiro,Will-Ribeiro-664,,"Chase Beebe WEC 34: Faber vs Pulver 2008-06-01
",,,1.0,1,1.0
alex-ricci,Alessandro-Ricci-6894,,"Paul Felder UFC Fight Night 105: Lewis vs. Browne 2017-02-19
",,,0.69,1,1.0
mike-ricci,Mike-Ricci-1778,,"Pat Curran Bellator Fighting Championships 14 2010-04-15
",,,1.0,1,0.94
john-richard,John-Richard-2268,"Rhadi Ferguson Strikeforce Challengers 13 2011-01-07
",,,,1.0,1,1.0
moise-rimbon-swamp,Moise-Rimbon-823,,"Peter Graham WVR Sengoku: Fourth Battle 2008-08-24
",,,1.0,1,0.97
nick-ring-the-promise,Nick-Ring-1360,,"Isidro Gonzalez Bellator Fighting Championship 9 2009-05-29
",,,1.0,1,0.99
albert-rios,Albert-Rios-832,,"Antonio Duarte Affliction 2: Day Of Reckoning 2009-01-24
",,,1.0,1,0.97
rafael-rios-el-lobo,Rafael-Rios-2409,,"Anthony Avila Strikeforce Challengers 15: Wilcox vs. Damm 2011-04-01
",,,1.0,1,1.0
dante-rivera,Dante-Rivera-773,,"Matt Riddle UFC: The Ultimate Fighter 7 Finale 2008-06-21
",,,1.0,1,1.0
francisco-rivera-cisco,Francisco-Rivera-1334,,"Johnny Gomez Call To Arms 1 2009-05-16
",,,1.0,1,0.96
pedro-rizzo-the-rock,Pedro-Rizzo-176,,"Jeff Monson Art Of War 3: USA vs Brazil 2007-09-01
",,"Ken Shamrock Impact FC 2: The Uprising 2010-07-18
Valentijn Overeem Bitetti Combat 5 2009-12-12
",1.0,1,1.0
buddy-roberts,Buddy-Roberts-1098,,"Wesley Correira Wargods: Valentines Eve Massacre 2009-02-13
",,,1.0,1,0.99
1096-david-roberts,David-Roberts-295,,"Tony Bonello Shark Fights 21 2011-11-11
",,"Chris Bowles HDNet Fights 1 2007-10-13
",1.0,1,0.92
ryan-roberts-are-you-ready,Ryan-Roberts-623,,"Marcus Aurelio UFC Fight Night 13: Florian vs Lauzon 2008-04-02
",,,1.0,1,0.95
8978-taylor-roberts,Taylor-Roberts-1407,,"Steve Hadsel Strikeforce Challengers: Santos vs Villasenor 2009-06-19
",,,1.0,1,1.0
73142-gillian-robertson,Gillian-Robertson-7784,,"Emily Whitmire UFC: The Ultimate Fighter 26 Finale 2017-12-01
",,,1.0,1,1.0
chad-robichaux-robo,Chad-Robichaux-2063,,"Humberto Deleon Strikeforce: Houston 2010-08-21
",,,1.0,1,1.0
vagner-rocha,Vagner-Rocha-1087,,"Allen Arzeno XCF: Rumble In Race Town 2009-02-14
",,,1.0,1,0.98
kevin-roddy-k-rod,Kevin-Roddy-631,,"Jason McLean Strikeforce: Fedor vs. Silva 2011-02-12
",,"Andre Winner Cage Warriors USA: Battle Royale 2008-03-29
",1.0,1,1.0
antonio-rodrigo-nogueira-minotauro,Antonio-Rodrigo-Nogueira-46,,"Heath Herring UFC 73: Stacked 2007-07-07
",,"Cain Velasquez UFC 110: Nogueira vs. Velasquez 2010-02-21
",0.98,1,1.0
ricco-rodriguez-suave,Ricco-Rodriguez-448,"James McSweeney BAMMA 5 2011-02-26
","James McSweeney BAMMA 5 2011-02-26
Antonio Silva EliteXC: Street Certified 2008-02-16
",,"Ruben Villareal PFC 13: Validation 2009-05-08
",1.0,1,0.99
70995-yair-rodriguez,Yair-Rodriguez-5292,,"Leonardo Morales UFC 180: Werdum vs. Hunt 2014-11-15
",,,1.0,1,1.0
30796-nick-roehrick,Nick-Roehrick-7357,,"Jared Cannonier UFC: The Ultimate Fighter 25 Finale: Johnson vs. Gaethje 2017-07-07
",,,1.0,1,1.0
brett-rogers-the-grim,Brett-Rogers-491,,"James Thompson EliteXC: Street Certified 2008-02-16
",,,1.0,1,0.99
brian-rogers-the-predator,Brian-Rogers-1190,,"Kris McCray Shine Fights: Genesis 2009-05-09
",,"Terry Cohens NAAFS: Rock N Rumble III 2009-08-29
",1.0,1,0.95
jared-rollins-j-roc,Jared-Rollins-366,,"War Machine UFC: The Ultimate Fighter 6 Finale 2007-12-08
",,,1.0,1,1.0
14581-jesse-ronson-the-body-snatcher,Jesse-Ronson-3706,,"Ryan Healy Score Fighting Series 7: Mein vs. Petz 2012-11-23
",,,1.0,1,1.0
33009-charles-rosa,Charles-Rosa-5175,,"Dennis Siver UFC Fight Night 53: Nelson vs. Story 2014-10-04
",,,1.0,1,0.9
rick-roufus-the-jet,Rick-Roufus-451,,"Maurice Smith Strikeforce: Strikeforce At The Dome 2008-02-23
",,,1.0,1,1.0
8243-rodolfo-rubio,Rodolfo-Rubio-5280,,"Diego Rivas UFC Fight Night 56: Shogun vs. St. Preux 2014-11-08
",,,1.0,1,1.0
anthony-ruiz-el-toro,Anthony-Ruiz-357,,"Bobby Southworth Strikeforce: Four Men Enter One Man Survives 2007-11-16
",,"Aaron Rosa Sho MMA: Aina vs Evangelista 2009-05-15
",1.0,1,0.93
amir-sadollah,Amir-Sadollah-772,,"C.B. Dollaway UFC: The Ultimate Fighter 7 Finale 2008-06-21
",,,1.0,1,1.0
20296-frankie-saenz,Frankie-Saenz-5059,,"Nolan Ticman UFC Fight Night 47: Bader vs. Saint Preux 2014-08-16
",,,1.0,1,1.0
38348-saparbek-safarov,Saparbeg-Safarov-8578,,"Alonzo Menifield UFC Fight Night 139: Edgar vs. Korean Zombie 2018-11-10
",,,1.0,1,1.0
