,Event_Date,Event_Name,Event_ID,F1_Name,F2_Name,F1_ID,F2_ID
17611,2009-04-10,Bellator Fighting Championship 2,bellator-fighting-championship-2-149,Victor Meza,Omar De La Cruz,Victor-Meza-1167,Omar-De-La-Cruz-1166
17612,2017-12-16,Victory FC 59: Stots vs. Berdon,victory-fc-59-stots-vs-berdon-1414,Victor Moreno,Yuri Villefort,Victor-Moreno-2744,Yuri-Villefort-2597
17613,2016-02-19,Victory FC 48: Jackson vs. Moreno,victory-fc-48-jackson-vs-moreno-1071,Victor Moreno,Jason Jackson,Victor-Moreno-2744,Jason-Jackson-5834
17614,2014-10-17,Bellator 129: Bradley vs. Neer,bellator-129-bradley-vs-neer-887,Victor Moreno,Marcos Marquez,Victor-Moreno-2744,Marcos-Marquez-5216
17615,2014-04-18,Bellator Fighting Championship 117: Lima vs. Hawn,bellator-fighting-championship-117-lima-vs-hawn-815,Victor Moreno,Anthony Smith,Victor-Moreno-2744,Anthony-Smith-1829
17616,2011-08-20,Superior Cage Combat 2,superior-cage-combat-2-414,Victor Moreno,Bristol Marunde,Victor-Moreno-2744,Bristol-Marunde-2511
17617,2011-04-28,M-1 Challenge XXV: Zavurov vs. Magomedov II,m-1-challenge-xxv-zavurov-vs-magomedov-ii-387,Victor Nemkov,Vinny Magalhaes,Victor-Nemkov-2436,Vinny-Magalhaes-4185
17618,2012-03-16,Bellator Fighting Championship 61,bellator-fighting-championship-61-513,Victor Odonnell,Vyacheslav Vasilevsky,Victor-Odonnell-1993,Vyacheslav-Vasilevsky-3177
17619,2011-09-17,Bellator Fighting Championship 50,bellator-fighting-championship-50-431,Victor Odonnell,Brian Rogers,Victor-Odonnell-1993,Brian-Rogers-1190
17620,2010-07-09,XFC 11: The Next Generation,xfc-11-the-next-generation-305,Victor Odonnell,Jeremy Smith,Victor-Odonnell-1993,Jeremy-Smith-1992
17621,2015-10-02,Legacy FC 46: Peterson vs. Rivera,legacy-fc-46-peterson-vs-rivera-1014,Victor Reyna,Andrew Parker,Victor-Reyna-5018,Andrew-Parker-5369
17622,2015-02-13,Legacy FC 38: Njokuani vs. Burrow,legacy-fc-38-njokuani-vs-burrow-916,Victor Reyna,Andrew Parker,Victor-Reyna-5018,Andrew-Parker-5369
17623,2014-07-18,Legacy FC 33,legacy-fc-33-852,Victor Reyna,Evan Thompson,Victor-Reyna-5018,Evan-Thompson-3574
17624,2018-06-29,Bellator 201: Macfarlane vs. Lara,bellator-201-macfarlane-vs-lara-1491,Victor Rosas,Ricky Furar,Victor-Rosas-8375,Ricky-Furar-8234
17625,2013-08-10,World Series of Fighting 4: Spong vs. Deanda,world-series-of-fighting-4-spong-vs-deanda-703,Victor Valenzuela,Isaac Gutierrez,Victor-Valenzuela-4270,Isaac-Gutierrez-4269
17626,2014-10-03,MFC 41: All In,mfc-41-all-in-881,Victor Valimaki,Jeremy Osheim,Victor-Valimaki-910,Jeremy-Osheim-5169
17627,2014-05-09,MFC 40: Crowned Kings,mfc-40-crowned-kings-821,Victor Valimaki,Bill Widler,Victor-Valimaki-910,Bill-Widler-4889
17628,2014-01-17,MFC 39: No Remorse,mfc-39-no-remorse-775,Victor Valimaki,Sean O'Connell,Victor-Valimaki-910,Sean-O-Connell-4635
17629,2012-02-11,Agression MMA 9,agression-mma-9-504,Victor Valimaki,Tim Chemelli,Victor-Valimaki-910,Tim-Chemelli-3144
17630,2008-10-25,Raw Combat: Redemption,raw-combat-redemption-114,Victor Valimaki,Ryan Jimmo,Victor-Valimaki-910,Ryan-Jimmo-909
17631,2015-11-20,Bellator 146: Kato vs. Manhoef,bellator-146-kato-vs-manhoef-1021,Roshaun Jones,Klayton Mai,Roshaun-Jones-5963,Klayton-Mai-3571
17632,2017-01-15,UFC Fight Night 103: Rodriguez vs. Penn,ufc-fight-night-103-rodriguez-vs-penn-1219,Jocelyn Jones-Lybarger,Nina Ansaroff,Jocelyn-Jones-Lybarger-5203,Nina-Ansaroff-4581
17633,2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,ufc-fight-night-89-macdonald-vs-thompson-1098,Jocelyn Jones-Lybarger,Randa Markos,Jocelyn-Jones-Lybarger-5203,Randa-Markos-5387
17634,2015-12-12,UFC 194: Aldo vs. McGregor,ufc-194-aldo-vs-mcgregor-1005,Jocelyn Jones-Lybarger,Tecia Torres,Jocelyn-Jones-Lybarger-5203,Tecia-Torres-3557
17635,2015-10-09,RFA 31: Smith vs. Marunde,rfa-31-smith-vs-marunde-1020,Jocelyn Jones-Lybarger,Zoila Frausto Gurgel,Jocelyn-Jones-Lybarger-5203,Zoila-Frausto-Gurgel-1105
17636,2015-02-06,RFA 23: Murphy vs. Ware,rfa-23-murphy-vs-ware-931,Jocelyn Jones-Lybarger,Maria Rios,Jocelyn-Jones-Lybarger-5203,Maria-Rios-5453
17637,2014-10-10,RFA 19: Collier vs. Checco,rfa-19-collier-vs-checco-886,Jocelyn Jones-Lybarger,Rebecca Gullet,Jocelyn-Jones-Lybarger-5203,Rebecca-Gullet-5204
17638,2012-07-28,Invicta FC 2,invicta-fc-2-557,Jocelyn Lybarger,Cheryl Chan,Jocelyn-Lybarger-3357,Cheryl-Chan-3356
17639,2017-11-16,Bellator 188: Lahat vs. Labiano,bellator-188-lahat-vs-labiano-1370,Ivan Solomatov,Moshe Ben Chimol,Ivan-Solomatov-7695,Moshe-Ben-Chimol-7696
17640,2009-06-13,Fite Nite 9: Sin Limites,fite-nite-9-sin-limites-186,Ivan Perez Ruvalcaba,Fernando Martinez,Ivan-Perez-Ruvalcaba-1433,Fernando-Martinez-1432
17641,2015-07-03,RFA 27: Murphy vs. Brock,rfa-27-murphy-vs-brock-988,Jan Jorgensen,Josue Lugo,Jan-Jorgensen-5022,Josue-Lugo-5740
17642,2014-07-25,RFA 16: Copeland vs. Jorgenson,rfa-16-copeland-vs-jorgenson-854,Jan Jorgensen,Josh Copeland,Jan-Jorgensen-5022,Josh-Copeland-5023
17643,2018-04-14,UFC on FOX 29: Poirier vs. Gaethje,ufc-on-fox-29-poirier-vs-gaethje-1446,Krzysztof Jotko,Brad Tavares,Krzysztof-Jotko-4134,Brad-Tavares-1959
17644,2017-09-16,UFC Fight Night 116: Rockhold vs. Branch,ufc-fight-night-116-rockhold-vs-branch-1343,Krzysztof Jotko,Uriah Hall,Krzysztof-Jotko-4134,Uriah-Hall-4184
17645,2017-05-13,UFC 211: Miocic vs. Dos Santos 2,ufc-211-miocic-vs-dos-santos-2-1252,Krzysztof Jotko,David Branch,Krzysztof-Jotko-4134,David-Branch-1287
17646,2016-11-19,UFC Fight Night 100: Bader vs. Nogueira,ufc-fight-night-100-bader-vs-nogueira-1185,Krzysztof Jotko,Thales Leites,Krzysztof-Jotko-4134,Thales-Leites-67
17647,2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,ufc-fight-night-89-macdonald-vs-thompson-1098,Krzysztof Jotko,Tamdan McCrory,Krzysztof-Jotko-4134,Tamdan-McCrory-10
17648,2016-02-27,UFC Fight Night 84: Silva vs. Bisping,ufc-fight-night-84-silva-vs-bisping-1052,Krzysztof Jotko,Brad Scott,Krzysztof-Jotko-4134,Brad-Scott-3760
17649,2015-10-24,UFC Fight Night 76: Holohan vs. Smolka,ufc-fight-night-76-holohan-vs-smolka-976,Krzysztof Jotko,Scott Askham,Krzysztof-Jotko-4134,Scott-Askham-3766
17650,2014-10-04,UFC Fight Night 53: Nelson vs. Story,ufc-fight-night-53-nelson-vs-story-860,Krzysztof Jotko,Tor Troeng,Krzysztof-Jotko-4134,Tor-Troeng-2132
17651,2014-05-31,UFC Fight Night 41: Munoz vs. Mousasi,ufc-fight-night-41-munoz-vs-mousasi-799,Krzysztof Jotko,Magnus Cedenblad,Krzysztof-Jotko-4134,Magnus-Cedenblad-2137
17652,2013-12-06,UFC Fight Night 33: Hunt vs. Bigfoot,ufc-fight-night-33-hunt-vs-bigfoot-728,Krzysztof Jotko,Bruno Santos,Krzysztof-Jotko-4134,Bruno-Santos-3178
17653,2013-04-27,MMA Attack 3,mma-attack-3-682,Krzysztof Jotko,Bojan Velickovic,Krzysztof-Jotko-4134,Bojan-Velickovic-4133
17654,2018-06-16,Cage Warriors 94: Bouland vs. Topuria,cage-warriors-94-bouland-vs-topuria-1510,Krzysztof Klaczek,Sameer Alekozai,Krzysztof-Klaczek-8323,Sameer-Alekozai-7663
17655,2013-12-07,KSW 25: Khalidov vs. Sakurai,ksw-25-khalidov-vs-sakurai-765,Krzysztof Kulak,Abu Azaitar,Krzysztof-Kulak-3743,Abu-Azaitar-3986
17656,2012-12-01,KSW 21: Final Resolution,ksw-21-final-resolution-619,Krzysztof Kulak,Piotr Strus,Krzysztof-Kulak-3743,Piotr-Strus-3744
17657,2011-12-10,UFC 140: Jones vs. Machida,ufc-140-jones-vs-machida-451,Krzysztof Soszynski,Igor Pokrajac,Krzysztof-Soszynski-379,Igor-Pokrajac-1504
17658,2011-06-11,UFC 131: Carwin vs. Dos Santos,ufc-131-carwin-vs-dos-santos-358,Krzysztof Soszynski,Mike Massenzio,Krzysztof-Soszynski-379,Mike-Massenzio-697
17659,2010-11-13,UFC 122: Marquardt vs. Okami,ufc-122-marquardt-vs-okami-323,Krzysztof Soszynski,Goran Reljic,Krzysztof-Soszynski-379,Goran-Reljic-609
17660,2010-07-03,UFC 116: Lesnar vs. Carwin,ufc-116-lesnar-vs-carwin-265,Krzysztof Soszynski,Stephan Bonnar,Krzysztof-Soszynski-379,Stephan-Bonnar-49
17661,2010-02-21,UFC 110: Nogueira vs. Velasquez,ufc-110-nogueira-vs-velasquez-225,Krzysztof Soszynski,Stephan Bonnar,Krzysztof-Soszynski-379,Stephan-Bonnar-49
17662,2009-08-29,UFC 102: Couture vs Nogueira,ufc-102-couture-vs-nogueira-156,Krzysztof Soszynski,Brandon Vera,Krzysztof-Soszynski-379,Brandon-Vera-173
17663,2009-05-23,UFC 98: Evans vs Machida,ufc-98-evans-vs-machida-132,Krzysztof Soszynski,Andre Gusmao,Krzysztof-Soszynski-379,Andre-Gusmao-788
17664,2009-04-18,UFC 97: Redemption,ufc-97-redemption-126,Krzysztof Soszynski,Brian Stann,Krzysztof-Soszynski-379,Brian-Stann-200
17665,2008-12-13,UFC: The Ultimate Fighter 8 Finale,ufc-the-ultimate-fighter-8-finale-120,Krzysztof Soszynski,Shane Primm,Krzysztof-Soszynski-379,Shane-Primm-990
17666,2007-12-15,HDNet Fights: Reckless Abandon,hdnet-fights-reckless-abandon-32,Krzysztof Soszynski,Robert Villegas,Krzysztof-Soszynski-379,Robert-Villegas-380
17667,2008-05-11,DREAM 3,dream-3-68,Jung Bu Kyung,Daisuke Nakamura,Jung-Bu-Kyung-670,Daisuke-Nakamura-669
17668,2019-02-09,UFC 234: Whittaker vs. Gastelum,ufc-234-whittaker-vs-gastelum-1620,Kyung Ho Kang,Teruto Ishihara,Kyung-Ho-Kang-1738,Teruto-Ishihara-5881
17669,2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,ufc-227-dillashaw-vs-garbrandt-2-1492,Kyung Ho Kang,Ricardo Ramos,Kyung-Ho-Kang-1738,Ricardo-Ramos-5477
17670,2018-01-14,UFC Fight Night 124: Stephens vs. Choi,ufc-fight-night-124-stephens-vs-choi-1408,Kyung Ho Kang,Guido Cannetti,Kyung-Ho-Kang-1738,Guido-Cannetti-5293
17671,2014-09-20,UFC Fight Night 52: Hunt vs. Nelson,ufc-fight-night-52-hunt-vs-nelson-847,Kyung Ho Kang,Michinori Tanaka,Kyung-Ho-Kang-1738,Michinori-Tanaka-4881
17672,2014-01-04,UFC Fight Night 34: Saffiedine vs. Lim,ufc-fight-night-34-saffiedine-vs-lim-761,Kyung Ho Kang,Shunichi Shimizu,Kyung-Ho-Kang-1738,Shunichi-Shimizu-2128
17673,2013-08-31,UFC 164: Henderson vs. Pettis II,ufc-164-henderson-vs-pettis-ii-691,Kyung Ho Kang,Chico Camus,Kyung-Ho-Kang-1738,Chico-Camus-2067
17674,2013-03-02,UFC on Fuel TV 8: Silva vs. Stann,ufc-on-fuel-tv-8-silva-vs-stann-625,Kyung Ho Kang,Alex Caceres,Kyung-Ho-Kang-1738,Alex-Caceres-2247
17675,2010-06-20,WVR Sengoku Raiden Championships 13,wvr-sengoku-raiden-championships-13-277,Kyung Ho Kang,Ikuo Usuda,Kyung-Ho-Kang-1738,Ikuo-Usuda-1460
17676,2010-03-07,WVR Sengoku Raiden Championships 12,wvr-sengoku-raiden-championships-12-251,Kyung Ho Kang,Shigeki Osawa,Kyung-Ho-Kang-1738,Shigeki-Osawa-1236
17677,2008-03-15,DREAM 1,dream-1-49,Bukyung Jung,Mitsuhiro Ishida,Bukyung-Jung-445,Mitsuhiro-Ishida-422
17678,2007-12-30,M-1 Global: Yarennoka!,m-1-global-yarennoka-34,Bukyung Jung,Shinya Aoki,Bukyung-Jung-445,Shinya-Aoki-392
17679,2012-08-31,One FC 5: Pride Of A Nation,one-fc-5-pride-of-a-nation-580,Jung Hwan Cha,Igor Gracie,Jung-Hwan-Cha-1793,Igor-Gracie-1375
17680,2010-04-25,ASTRA,astra-270,Jung Hwan Cha,Ryo Chonan,Jung-Hwan-Cha-1793,Ryo-Chonan-309
17681,2012-10-06,One FC 6: Rise of Kings,one-fc-6-rise-of-kings-592,Min Jung Song,Masakatsu Ueda,Min-Jung-Song-3593,Masakatsu-Ueda-2882
17682,2010-07-10,DREAM 15,dream-15-273,Young Sam Jung,Michihiro Omigawa,Young-Sam-Jung-1979,Michihiro-Omigawa-162
17683,2018-11-10,UFC Fight Night 139: Korean Zombie vs. Rodriguez,ufc-fight-night-139-korean-zombie-vs-rodriguez-1559,Chan Sung Jung,Yair Rodriguez,Chan-Sung-Jung-1150,Yair-Rodriguez-5292
17684,2017-02-04,UFC Fight Night 104: Bermudez vs. Korean Zombie,ufc-fight-night-104-bermudez-vs-korean-zombie-1226,Chan Sung Jung,Dennis Bermudez,Chan-Sung-Jung-1150,Dennis-Bermudez-3051
17685,2013-08-03,UFC 163: Aldo vs. Jung,ufc-163-aldo-vs-jung-683,Chan Sung Jung,Jose Aldo,Chan-Sung-Jung-1150,Jose-Aldo-659
17686,2012-05-15,UFC on FUEL TV 3: Korean Zombie vs. Poirier,ufc-on-fuel-tv-3-korean-zombie-vs-poirier-499,Chan Sung Jung,Dustin Poirier,Chan-Sung-Jung-1150,Dustin-Poirier-2034
17687,2011-12-10,UFC 140: Jones vs. Machida,ufc-140-jones-vs-machida-451,Chan Sung Jung,Mark Hominick,Chan-Sung-Jung-1150,Mark-Hominick-498
17688,2011-03-26,UFC Fight Night 24: Nogueira vs. Davis,ufc-fight-night-24-nogueira-vs-davis-354,Chan Sung Jung,Leonard Garcia,Chan-Sung-Jung-1150,Leonard-Garcia-75
17689,2010-09-30,WEC 51: Aldo vs. Gamburyan,wec-51-aldo-vs-gamburyan-306,Chan Sung Jung,George Roop,Chan-Sung-Jung-1150,George-Roop-995
17690,2010-04-24,WEC 48: Aldo vs. Faber,wec-48-aldo-vs-faber-257,Chan Sung Jung,Leonard Garcia,Chan-Sung-Jung-1150,Leonard-Garcia-75
17691,2009-08-02,WVR Sengoku: Ninth Battle,wvr-sengoku-ninth-battle-183,Chan Sung Jung,Matt Jaggers,Chan-Sung-Jung-1150,Matt-Jaggers-1149
17692,2009-05-02,WVR Sengoku: Eighth Battle,wvr-sengoku-eighth-battle-157,Chan Sung Jung,Masanori Kanehara,Chan-Sung-Jung-1150,Masanori-Kanehara-1153
17693,2009-03-20,WVR Sengoku: Seventh Battle,wvr-sengoku-seventh-battle-133,Chan Sung Jung,Shintaro Ishiwatar,Chan-Sung-Jung-1150,Shintaro-Ishiwatar-1151
17694,2018-11-23,ONE Championship 85: Conquest of Champions,one-championship-85-conquest-of-champions-1617,Dae Sung Park,Honorio Banario,Dae-Sung-Park-8759,Honorio-Banario-3143
17695,2016-01-23,ONE Championship 36: Dynasty of Champions,one-championship-36-dynasty-of-champions-1061,Ming Yen Sung,Su Noto,Ming-Yen-Sung-4996,Su-Noto-6128
17696,2014-09-12,ONE FC 20: Rise of the Kingdom,one-fc-20-rise-of-the-kingdom-871,Ming Yen Sung,Radeem Rahman,Ming-Yen-Sung-4996,Radeem-Rahman-2823
17697,2014-07-11,ONE FC 18: War of Dragons,one-fc-18-war-of-dragons-848,Ming Yen Sung,Nicholas Lee,Ming-Yen-Sung-4996,Nicholas-Lee-5012
17698,2018-05-18,ONE Championship 73: Unstoppable Dreams,one-championship-73-unstoppable-dreams-1495,Sung Jong Lee,Amir Khan,Sung-Jong-Lee-8260,Amir-Khan-5101
17699,2008-11-01,WVR Sengoku: Sixth Battle,wvr-sengoku-sixth-battle-113,Sung Hwan Pang,Jorge Masvidal,Sung-Hwan-Pang-822,Jorge-Masvidal-99
17700,2008-08-24,WVR Sengoku: Fourth Battle,wvr-sengoku-fourth-battle-93,Sung Hwan Pang,Takanori Gomi,Sung-Hwan-Pang-822,Takanori-Gomi-510
17701,2017-12-09,ACB 76 Gold Coast: Young Eagles 23,acb-76-gold-coast-young-eagles-23-1424,Sam Chan,Michael Tobin,Sam-Chan-7799,Michael-Tobin-7798
17702,2017-01-14,ONE Championship 51: Quest for Power,one-championship-51-quest-for-power-1230,Chan Heng,Sunoto Peringkat,Chan-Heng-5140,Sunoto-Peringkat-5585
17703,2015-12-05,ONE Championship 34: Kingdom of Khmer,one-championship-34-kingdom-of-khmer-1040,Chan Heng,Mario Wirawan,Chan-Heng-5140,Mario-Wirawan-5833
17704,2014-09-12,ONE FC 20: Rise of the Kingdom,one-fc-20-rise-of-the-kingdom-871,Chan Heng,Meas Meu,Chan-Heng-5140,Meas-Meu-5141
17705,2017-04-21,ONE Championship 54: Kings of Destiny,one-championship-54-kings-of-destiny-1268,Chan Rothana,Xie Bin,Chan-Rothana-5144,Xie-Bin-6627
17706,2016-08-13,ONE Championship 45: Heroes of the World,one-championship-45-heroes-of-the-world-1161,Chan Rothana,Ma Hao Bin,Chan-Rothana-5144,Ma-Hao-Bin-6129
17707,2015-12-05,ONE Championship 34: Kingdom of Khmer,one-championship-34-kingdom-of-khmer-1040,Chan Rothana,Samang Dun,Chan-Rothana-5144,Samang-Dun-5974
17708,2015-03-13,ONE Championship 25: Age of Champions,one-championship-25-age-of-champions-939,Chan Rothana,Ramon Gonzalez,Chan-Rothana-5144,Ramon-Gonzalez-5506
17709,2014-09-12,ONE FC 20: Rise of the Kingdom,one-fc-20-rise-of-the-kingdom-871,Chan Rothana,Prak Chansin,Chan-Rothana-5144,Prak-Chansin-5145
17710,2012-07-28,Invicta FC 2,invicta-fc-2-557,Cheryl Chan,Jocelyn Lybarger,Cheryl-Chan-3356,Jocelyn-Lybarger-3357
17711,2017-04-08,Bellator 176: Carvalho vs. Manhoef 2,bellator-176-carvalho-vs-manhoef-2-1253,Djamil Chan,Valeriu Mircea,Djamil-Chan-6604,Valeriu-Mircea-6853
17712,2016-09-16,Bellator 161: Kongo vs. Johnson,bellator-161-kongo-vs-johnson-1163,Djamil Chan,Derek Campos,Djamil-Chan-6604,Derek-Campos-3330
17713,2018-12-14,CFFC 71: Balmaceda vs. Norris,cffc-71-balmaceda-vs-norris-1629,B.J. Young,Josh Altum,B-J-Young-8781,Josh-Altum-8782
17714,2018-11-10,ACB 90: Moscow,acb-90-moscow-1624,Jae Young Kim,Gamzat Khiramagomedov,Jae-Young-Kim-8134,Gamzat-Khiramagomedov-8737
17715,2018-04-07,ACB 84: Burrell vs Agujev,acb-84-burrell-vs-agujev-1494,Jae Young Kim,Roland Cambal,Jae-Young-Kim-8134,Roland-Cambal-7529
17716,2016-01-22,Legacy FC 50: Young vs. Cyborg,legacy-fc-50-young-vs-cyborg-1048,Artenas Young,Evangelista Santos,Artenas-Young-2537,Evangelista-Santos-541
17717,2014-01-31,Legacy FC 27: Means vs. Young,legacy-fc-27-means-vs-young-785,Artenas Young,Tim Means,Artenas-Young-2537,Tim-Means-3125
17718,2013-08-23,Legacy Fighting Championship 22,legacy-fighting-championship-22-715,Artenas Young,Eric Davila,Artenas-Young-2537,Eric-Davila-2075
17719,2012-07-13,Legacy Fighting Championship 12,legacy-fighting-championship-12-541,Artenas Young,Jonathan Harris,Artenas-Young-2537,Jonathan-Harris-3038
17720,2012-05-11,Legacy Fighting Championships 11,legacy-fighting-championships-11-533,Artenas Young,William Bush,Artenas-Young-2537,William-Bush-3272
17721,2011-10-15,Shark Fights 20: Starks vs. Young,shark-fights-20-starks-vs-young-454,Artenas Young,Clifford Starks,Artenas-Young-2537,Clifford-Starks-2870
17722,2011-05-27,Shark Fights 15: Villasenor vs. Camozzi,shark-fights-15-villasenor-vs-camozzi-401,Artenas Young,Kyle Bracey,Artenas-Young-2537,Kyle-Bracey-2345
17723,2011-06-25,Shark Fights 16: Neer vs. Juarez,shark-fights-16-neer-vs-juarez-412,Arteneas Young,Elvis Mutapcic,Arteneas-Young-2572,Elvis-Mutapcic-2573
17724,2010-08-21,Strikeforce: Houston,strikeforce-houston-304,Arteneus Young,Chad Cook,Arteneus-Young-2064,Chad-Cook-2065
17725,2013-11-15,Legacy FC 25: Patino vs. Ferreira,legacy-fc-25-patino-vs-ferreira-754,Artenus Young,Jonathan Harris,Artenus-Young-4514,Jonathan-Harris-3038
17726,2012-06-23,One FC: Destiny Of Warriors,one-fc-destiny-of-warriors-564,Bae Young Kwon,Eric Kelly,Bae-Young-Kwon-3142,Eric-Kelly-2819
17727,2012-02-11,One FC 2: Battle Of Heroes,one-fc-2-battle-of-heroes-503,Bae Young Kwon,Honorio Banario,Bae-Young-Kwon-3142,Honorio-Banario-3143
17728,2012-09-29,UFC on FUEL TV 5: Struve vs. Miocic,ufc-on-fuel-tv-5-struve-vs-miocic-569,Jason Young,Robert Peralta,Jason-Young-2123,Robert-Peralta-2405
17729,2012-04-14,UFC on FUEL TV 2: Gustafsson vs. Silva,ufc-on-fuel-tv-2-gustafsson-vs-silva-493,Jason Young,Eric Wisely,Jason-Young-2123,Eric-Wisely-2510
17730,2011-11-05,UFC 138: Leben vs. Munoz,ufc-138-leben-vs-munoz-430,Jason Young,Michihiro Omigawa,Jason-Young-2123,Michihiro-Omigawa-162
17731,2011-06-11,UFC 131: Carwin vs. Dos Santos,ufc-131-carwin-vs-dos-santos-358,Jason Young,Dustin Poirier,Jason-Young-2123,Dustin-Poirier-2034
17732,2010-10-01,Cage Warriors 38: Young Guns,cage-warriors-38-young-guns-337,Jason Young,Sergej Grecicho,Jason-Young-2123,Sergej-Grecicho-2124
17733,2018-06-29,Bellator 201: Macfarlane vs. Lara,bellator-201-macfarlane-vs-lara-1491,Jordan Young,Jamal Pogues,Jordan-Young-6183,Jamal-Pogues-8230
17734,2017-10-20,Bellator 185: Mousasi vs. Shlemenko,bellator-185-mousasi-vs-shlemenko-1336,Jordan Young,Alec Hooben,Jordan-Young-6183,Alec-Hooben-7169
17735,2017-04-21,Bellator 178: Straus vs. Freire 4,bellator-178-straus-vs-freire-4-1262,Jordan Young,Tim Caron,Jordan-Young-6183,Tim-Caron-6312
17736,2017-01-27,Bellator 171: Guillard vs. Njokuani,bellator-171-guillard-vs-njokuani-1224,Jordan Young,Chris Harris,Jordan-Young-6183,Chris-Harris-6166
17737,2016-02-19,Victory FC 48: Jackson vs. Moreno,victory-fc-48-jackson-vs-moreno-1071,Jordan Young,Cameron Olson,Jordan-Young-6183,Cameron-Olson-5997
17738,2018-11-16,Invicta FC 32: Spencer vs. Sorenson,invicta-fc-32-spencer-vs-sorenson-1595,Kaitlin Young,Zarah Fairn Dos Santos,Kaitlin-Young-645,Zarah-Fairn-Dos-Santos-7522
17739,2018-08-12,Rizin FF 12,rizin-ff-12-1538,Kaitlin Young,Reina Miura,Kaitlin-Young-645,Reina-Miura-7113
17740,2014-11-01,Invicta FC 9: Honchak vs. Hashi,invicta-fc-9-honchak-vs-hashi-900,Kaitlin Young,Raquel Pa'aluhi,Kaitlin-Young-645,Raquel-Pa-aluhi-5257
17741,2013-04-05,Invicta FC 5: Penne vs. Waterson,invicta-fc-5-penne-vs-waterson-655,Kaitlin Young,Lauren Taylor,Kaitlin-Young-645,Lauren-Taylor-3959
17742,2012-10-06,Invicta FC 3: Penne vs. Sugiyama,invicta-fc-3-penne-vs-sugiyama-591,Kaitlin Young,Leslie Smith,Kaitlin-Young-645,Leslie-Smith-1248
17743,2012-07-28,Invicta FC 2,invicta-fc-2-557,Kaitlin Young,Liz Carmouche,Kaitlin-Young-645,Liz-Carmouche-2047
17744,2008-05-31,EliteXC: Primetime,elitexc-primetime-67,Kaitlin Young,Gina Carano,Kaitlin-Young-645,Gina-Carano-234
17745,2016-09-23,CES MMA 38: Makashvili vs. Soriano,ces-mma-38-makashvili-vs-soriano-1175,Lionel Young,Wayne Ahlquist,Lionel-Young-6144,Wayne-Ahlquist-5355
17746,2016-01-08,CES MMA 32: Felix vs. Sanders,ces-mma-32-felix-vs-sanders-1046,Lionel Young,Rico Disciullo,Lionel-Young-6144,Rico-Disciullo-4344
17747,2011-12-02,Tachi Palace Fights 11: Redemption,tachi-palace-fights-11-redemption-463,Savant Young,Robert Washington,Savant-Young-730,Robert-Washington-2278
17748,2008-07-19,Affliction 1: Banned,affliction-1-banned-69,Savant Young,Mark Hominick,Savant-Young-730,Mark-Hominick-498
17749,2018-09-01,Invicta FC 31: Jandiroba vs. Morandin,invicta-fc-31-jandiroba-vs-morandin-1568,Shanna Young,Raquel Pa'aluhi,Shanna-Young-8481,Raquel-Pa-aluhi-5257
17750,2009-11-07,WVR Sengoku: Eleventh Battle,wvr-sengoku-eleventh-battle-214,Yoon Young Kim,Akihiro Gono,Yoon-Young-Kim-1630,Akihiro-Gono-287
17751,2007-09-22,UFC 76: Knockout,ufc-76-knockout-12,Scott Junk,Christian Wellisch,Scott-Junk-241,Christian-Wellisch-208
17752,2019-02-17,UFC on ESPN 1: Ngannou vs. Velasquez,ufc-on-espn-1-ngannou-vs-velasquez-1637,Myles Jury,Andre Fili,Myles-Jury-3222,Andre-Fili-4466
17753,2018-07-14,UFC Fight Night 133: Dos Santos vs. Ivanov,ufc-fight-night-133-dos-santos-vs-ivanov-1504,Myles Jury,Chad Mendes,Myles-Jury-3222,Chad-Mendes-1049
17754,2017-12-30,UFC 219: Cyborg vs. Holm,ufc-219-cyborg-vs-holm-1387,Myles Jury,Rick Glenn,Myles-Jury-3222,Rick-Glenn-3609
17755,2017-04-08,UFC 210: Cormier vs. Johnson 2,ufc-210-cormier-vs-johnson-2-1248,Myles Jury,Mike De La Torre,Myles-Jury-3222,Mike-De-La-Torre-4842
17756,2015-12-19,UFC on FOX 17: Dos Anjos vs. Cerrone,ufc-on-fox-17-dos-anjos-vs-cerrone-1008,Myles Jury,Charles Oliveira,Myles-Jury-3222,Charles-Oliveira-1893
17757,2015-01-03,UFC 182: Jones vs. Cormier,ufc-182-jones-vs-cormier-864,Myles Jury,Donald Cerrone,Myles-Jury-3222,Donald-Cerrone-220
17758,2014-03-15,UFC 171: Hendricks vs. Lawler,ufc-171-hendricks-vs-lawler-771,Myles Jury,Diego Sanchez,Myles-Jury-3222,Diego-Sanchez-109
17759,2013-09-21,UFC 165: Jones vs. Gustafsson,ufc-165-jones-vs-gustafsson-697,Myles Jury,Mike Ricci,Myles-Jury-3222,Mike-Ricci-1778
17760,2013-04-20,UFC on FOX 7: Henderson vs. Melendez,ufc-on-fox-7-henderson-vs-melendez-634,Myles Jury,Ramsey Nijem,Myles-Jury-3222,Ramsey-Nijem-2567
17761,2012-12-29,UFC 155: Dos Santos vs. Velasquez II,ufc-155-dos-santos-vs-velasquez-ii-585,Myles Jury,Michael Johnson,Myles-Jury-3222,Michael-Johnson-2219
